OBJECTID,fpbFtrID,fpbLong,fpbLat,fpbSiteID,fpbRevDt,fpbOFtrID,fpbONm,fpbOSiteID,fpbLocMd,fpbLocAccu,fpbLocDt,fpbFtrTy,fpbFtrNm,fpbRmvDt,fpbMltFtr,fpbFPasSta,fpbStaEvDt,fpbStaEvMd,fpbFySta,fpbFyCrit,fpbCrdDesc,Permanent_Identifier,ReachCode,Measure,EventDate,ReachSMDate,ReachResolution,fpbStrNm,fpbRdID,fpbRdMile,fpbRdNm,fpbLocONm,fpbFtrSTy,fpbFtrNmSr,fpbHeight,fpbLength,fpbWidth,fpbSlope,fpbDrop,fpbOrYr,fpbModDt,fpbModTy,fpbModDesc,fpbDesONm,fpbOwn,fpbLOwn,fpbOperate,fpbFyOwn,fpbOwnTy,fpbLOwnTy,fpbOwnONm,fpbFyTy,fpbFySTy,fpbFyOrYr,fpbFPasONm,fpbLocMdD,fpbFtrTyD,fpbFtrSTyD,fpbEvMdFAD,fpbEvMdPAD,fpbFyTyD,fpbOwnTyD,fpbLOwnTyD,fpbComment,fpbStrID,fpbStrMeas,OWEB_status,OWEB_userid,GlobalID,PriorityGroup
9236,4240,-123.6634509,42.55635843,4240,20190927,51234,USBLM-OR-Medford,51234,Unknown,9999,0,Dam,Wesley Pierin Diversion Dam,,no,UnkAnad,0,NA,None,,,{D719E081-2DC8-4625-B6A4-BE94A6721F74},17100310000322,47.6,2019-09-27T13:41:59.000,2012-02-25T00:00:00.000,2,North Fork Galice Creek,,,,same,DamPermanent,other,6,,,,,,,,,same,U.S. Bureau of Land Management,,,,,,same,,,,ODFW,,,,,,,,,Ref. 50062 reported that it is unladdered and marginally passable.,1236245425514,3.875,,,{1AE40DF9-828E-40BE-8930-11CBBF9B0F55},
9237,4241,-124.3954011,42.42503642,4241,20090617,51235,ODFW,51235,Unknown,9999,0,Dam,Indian Creek Dam,,no,UnkAnad,0,NA,FuncOkay,unknown,,{ABE4E5C4-6A6D-4006-8CFC-D918A292ABBC},17100310000601,20.176,2015-07-10T12:58:38.000,2012-02-25T00:00:00.000,2,Indian Creek,,,,same,DamPermanent,other,5,,30,,,,,,,same,Unknown,,,,,,same,Other,,2005,OWRI,,,,,,Unspecified ladder,,,Ref. 50098 reported the location as RM 0.5 and the height as 5 feet.,1244058424298,1.137,,,{AC494128-9BE4-4AD6-8423-491F3B542BA9},
9238,4303,-123.9090993,46.09450827,4303,20090617,50399,ODFW,50399,Unknown,9999,0,Dam,Cullaby Lake Dam,,no,UnkAnad,0,NA,FuncOkay,unknown,,{62A92829-7931-4662-A011-2822C53A4DFC},17080006022876,95.705,2015-07-10T12:58:38.000,2012-02-23T00:00:00.000,2,Skipanon River,,,,same,DamPermanent,other,4,,,,,,,,,same,CSWCD,,,,,,same,Pool,PoolAndWeir,,ODFW,,,,,,,,,Stream route does not extend to base of dam,1239211461664,9.994,,,{435387DC-C469-42DA-9B74-DF50BF6107C6},
9239,4310,-124.2488859,42.04778518,4310,20090617,60610,ODFW,60610,Unknown,9999,0,Dam,North Fork Tuttle Creek Diversion Dam,,no,Blocked,20081216,OtherPartialAssess,None,,,{960B3BDA-0960-4D89-92A1-75C514EA6D2E},17100312009902,67.385,2015-07-10T12:58:38.000,2012-07-21T00:00:00.000,2,Tuttle Creek,,,,same,DamPermanent,other,,,,,,,,,,same,Unknown,,,,,,same,,,,ODFW,,,,,,,,,,1242688420467,2.205,,,{CA7E6ABB-2C32-42DC-84E0-A848AF13236F},
9240,4383,-123.0229194,45.39975683,4383,20090617,50870,ODFW,50870,Unknown,9999,0,Dam,Unknown,,no,Unknown,0,NA,Unknown,,,{D6DCFCD3-F97B-48B9-AB30-FD4582AA4192},17090010000250,6.706,2015-07-10T12:58:38.000,2012-02-23T00:00:00.000,2,McFee Creek,,,,same,DamPermanent,other,,,,,,,,,,same,Unknown,,,,,,same,Unknown,,,same,,,,,,,,,,1229278454064,12.024,,,{AC573AE5-3A4D-4232-9F60-F81F2DFD33DB},
9241,4420,-121.3200209,44.34909375,4420,20090617,52193,ODFW,52193,DigDerive,40,0,Dam,Deep Canyon Reservoir Dam,,no,Unknown,0,NA,Unknown,,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{82A5167F-1084-4C22-913F-CEA27A379135},17070301003241,9.16,2015-07-10T12:58:38.000,2012-02-22T00:00:00.000,2,,,,,same,DamPermanent,other,32,,230,,,1979,,,,same,R.L. Riemenscheider,,,,Private,,same,Unknown,,,same,,,,,,,,,,1213081443588,2.84,,,{ADF91853-E0E3-4EF6-9E9F-07C2784B985C},
9242,4423,-124.1501254,43.78836093,4423,20111020,60175,ODFW,60175,DigDerive,40,20081024,Dam,Elbow Lake Dam,,no,Partial,0,OtherPartialAssess,Unknown,,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{3E3D75CB-DCF7-4D7C-AC7D-87F0B362AC83},17100207011346,23.813,2015-07-10T13:00:07.000,2012-02-24T00:00:00.000,2,Elbow Lake Creek,,,,same,DamPermanent,other,6,,,,,,,,,same,Unknown,,,,,,same,Unknown,,,ODFW,,,,,,,,,Elbow Lake Creek.,1240828434758,1.575,,,{988A73F5-55EC-45C9-A25D-860782CD88D1},
9243,4508,-120.8601344,42.19686502,4508,20090617,52137,ODFW,52137,DigDerive,40,0,Dam,Arkansas Dam,,no,Unknown,0,NA,Unknown,,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{54FC2252-2AA5-465B-8C77-F6A62A37EB6C},18010204001614,98.854,2015-07-10T13:00:07.000,2012-02-20T00:00:00.000,2,Wilson Creek,,,,same,DamPermanent,other,18,,490,,,1945,,,,same,"George, Delta, Edward, & Mildred Garrett",,,,Private,,same,Unknown,,,same,,,,,,,,,,1208621421910,0.697,,,{5F3448F5-279A-4A15-8887-4E6439FF716C},
9244,4512,-121.3722989,42.28451442,4512,20190927,52311,USBLM-OR-Lakeview,52311,DigDerive,40,0,Dam,Bechdoldt Reservoir Dam,,no,Unknown,0,NA,Unknown,,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{2F6AE2AE-907B-4494-8FD4-A8630A62C56F},18010204000128,32.338,2019-09-27T13:41:59.000,2012-02-20T00:00:00.000,2,,,,,same,DamPermanent,other,12,,100,,,1888,,,,same,U.S. Bureau of Land Management,,,,Private,,same,Unknown,,,same,,,,,,,,,,1213625422605,3.319,,,{DB869EB4-DA40-4CE6-B91B-C4B2C0371B8D},
9245,4513,-118.4685388,44.68600498,4513,20090617,60631,ODFW,60631,Unknown,9999,0,Dam,North Fork Burnt River Push-up Dams,,no,Partial,20090106,OtherPartialAssess,Unknown,,,{C9A80851-4B94-4228-9321-149016D3A603},17050202000490,15.383,2015-07-10T13:00:07.000,2012-02-21T00:00:00.000,2,Greenhorn Creek,,,,same,DamSeasonal,other,,,,,,,,,,same,Unknown,,,,,,same,Unknown,,,ODFW,,,,,,,,,,1184573446841,0.977,,,{D3DA9B94-08C5-4167-A15D-197C87242953},
9246,4514,-118.4512583,44.71199584,4514,20090617,60630,ODFW,60630,Unknown,9999,0,Dam,North Fork Burnt River Push-up Dams,,no,Partial,20090106,OtherPartialAssess,Unknown,,,{01C630E5-1D9E-4CD6-8B44-72148278646B},17050202000471,74.665,2015-07-10T13:00:07.000,2012-02-21T00:00:00.000,2,North Fork Burnt River,,,,same,DamSeasonal,other,,,,,,,,,,same,Unknown,,,,,,same,Unknown,,,ODFW,,,,,,,,,,1181903445028,44.979,,,{0BDAD29C-7EE3-4E85-99EB-F895E326E01A},
9247,4515,-118.4299282,44.66499792,4515,20090617,60629,ODFW,60629,Unknown,9999,0,Dam,North Fork Burnt River Push-up Dams,,no,Partial,20090106,OtherPartialAssess,Unknown,,,{249F11FD-8A2C-4DE0-8D08-FB4A96A100D0},17050202000224,91.757,2015-07-10T13:00:07.000,2012-02-21T00:00:00.000,2,North Fork Burnt River,,,,same,DamSeasonal,other,,,,,,,,,,same,Unknown,,,,,,same,Unknown,,,ODFW,,,,,,,,,,1181903445028,37.601,,,{757D6062-3DC7-45A2-95C9-B5ACF6A5533D},
9248,4516,-118.2876923,44.64983595,4516,20090617,60628,ODFW,60628,Unknown,9999,0,Dam,North Fork Burnt River Push-up Dams,,no,Partial,20090106,OtherPartialAssess,Unknown,,,{E7A8E59C-EB0E-4772-AD69-92F1BFEDDB65},17050202000201,94.305,2015-07-10T13:00:07.000,2012-02-21T00:00:00.000,2,North Fork Burnt River,,,,same,DamSeasonal,other,,,,,,,,,,same,Unknown,,,,,,same,Unknown,,,ODFW,,,,,,,,,,1181903445028,23.757,,,{8DEAE3CA-23F7-45E3-98B8-4635C95C443E},
9249,4520,-117.8665901,45.21917406,4520,20120405,60636,ODFW,60636,Unknown,9999,0,Dam,Ditch Diversion Dams on Little Creek,,no,Partial,20120120,OtherPartialAssess,None,,,{397DE887-7038-4BE1-9390-DCCF4FF1541A},17060104000390,49.579,2019-09-30T13:40:11.000,2012-02-22T00:00:00.000,2,Little Creek,,,,same,,other,,,,,,,,,,same,Unknown,,,,,,same,,,,ODFW,,,,,,,,,Diversion #5 above Weaver Lane bridge. Concrete with boards,1179183452317,4.969,,,{379F67B5-DD68-4FE0-B592-ACF4E3A8E39B},Group 6
9250,4546,-123.9252554,45.95183762,4546,20090617,50985,ODFW,50985,DigDerive,40,0,Dam,City of Seaside Reservoir Dam,,no,UnkAnad,0,NA,FuncOkay,unknown,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{6997879C-63E1-4158-981A-5FD033620A94},17100201000155,80.342,2015-07-10T13:00:07.000,2013-08-23T13:22:56.000,2,Necanicum River,,,,same,DamPermanent,other,17,,150,,,1954,,,,same,City of Seaside,,,,Other,,same,Pool,PoolAndWeir,,ODFW,,,,,,,,,Marginal passage reported by Ref. 50080.,1239277460111,9.826,,,{03050F24-1CF5-43DE-A7AD-79116BAE8CFE},
9251,4549,-123.8390915,45.21850472,4549,20090617,51027,ODFW,51027,Unknown,9999,0,Dam,Cedar Creek Dam,,no,Unknown,0,NA,Unknown,,,{C13AD1A8-3178-41B4-B2AB-697C4E340F80},17100203000592,31.546,2015-07-10T13:00:07.000,2012-02-24T00:00:00.000,2,Cedar Creek,,,,same,DamPermanent,other,2,,,,,,,,,same,Oregon Department of Fish & Wildlife,,,,State,,same,Unknown,,,same,,,,,,,,,The dam was made impassable to reduce diseases in fish hatchery water. Dam is electrically charged to prevent passage.,1238485452129,1.061,,,{F0E33C2D-B2E1-4F11-9C4B-E054A0515F81},
9252,4552,-123.7713537,45.39615856,4552,20110823,51019,ODFW,51019,Unknown,9999,0,Dam,Tillamook Reservoir Dam,,no,Passable,0,ByDesign,FuncOkay,no,,{E9C34829-5E3C-401F-A50B-F0D50F431192},17100203000484,80.586,2015-07-10T13:00:07.000,2012-02-24T00:00:00.000,2,Killam Creek,,,,same,DamPermanent,other,4,,,,,,,,,same,Tillamook City Water District,,,,PubUtility,,same,,,,ODFW,,,,,,,,,Fishway and height data provided by the North Coast District offices.  Ref. 50080 reported that passage status reported as unknown; barrier causes flow deficiencies.,1238043453960,2.746,,,{314EE7E9-FB42-4F8C-9BEF-FC88922B442B},
9253,4575,-117.8584086,44.73686233,4575,20090617,51755,ODFW,51755,DigDerive,40,0,Dam,Licklider Dam,,no,Unknown,0,NA,Unknown,,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{4A80EBB5-FB31-4A5D-807B-5321A3ECC8B7},17050203010667,86.951,2015-07-10T13:00:07.000,2012-02-21T00:00:00.000,2,,,,,same,DamPermanent,GNIS,35,,380,,,1917,,,,same,John Dannelley,,,,Private,,same,Unknown,,,same,,,,,,,,,,1178523447372,0.409,,,{517BB192-A9D3-48B8-A66A-707CC7F2CFB7},
9254,4586,-123.5701908,44.42395164,4586,20090617,53028,ODFW,53028,Unknown,9999,0,Dam,Alsea Hatchery Dam,,no,Passable,20021200,ByDesign,FuncOkay,unknown,,{2231D54F-09F5-429B-A5DA-5C2B871067F9},17100205022447,0.527,2015-07-10T13:00:07.000,2012-02-24T00:00:00.000,2,North Fork Alsea River,,,,same,DamPermanent,other,7,,90,,,1938,20021200,,,same,Oregon Department of Fish & Wildlife,,,Oregon Department of Fish & Wildlife,State,,same,Pool,PoolAndWeir,2004,OWEB,,,,,,,,,"This barrier had an old fish ladder which was destroyed. This barrier is operated to selectively pass specific fish, i.e. wild fish may be passed but hatchery fish are blocked.",1236036443766,8.505,,,{1691FB8B-52CC-4C6D-96D7-0A8838EBA473},
9255,4587,-123.8456734,45.21392196,4587,20150421,53069,ODFW,53069,Unknown,9999,0,Dam,Cedar Creek Middle Intake Concrete Dam,,no,Unknown,0,NA,None,,,{A5C36F54-FF5B-4556-8E3F-3A7011AEA99E},17100203000592,7.817,2015-07-10T13:00:07.000,2012-02-24T00:00:00.000,2,Cedar Creek,,,,same,DamPermanent,other,,,,,,,,,,same,Oregon Department of Fish & Wildlife,,,,State,,same,,,,ODFW,,,,,,,,,Third in a four barrier series. No anadromous fish pass above the four barriers. StW adults pass above the lower two barriers. 2.8 miles of fish production above barriers.,1238485452129,0.263,,,{3E31E835-0923-4A15-9716-DC6EBB32E769},
9256,4588,-123.8451621,45.21430524,4588,20150421,53070,ODFW,53070,Unknown,9999,0,Dam,Cedar Creek Upper Intake Concrete Dam,,no,Unknown,0,NA,None,,,{DA822C59-0D8B-4120-ADB0-5DE49F108EAF},17100203000592,9.553,2015-07-10T13:00:07.000,2012-02-24T00:00:00.000,2,Cedar Creek,,,,same,DamPermanent,other,,,,,,,,,,same,Oregon Department of Fish & Wildlife,,,,State,,same,,,,ODFW,,,,,,,,,Fourth in a four barrier series. No anadromous fish pass above the four barriers. StW adults pass above the lower two barriers. 2.8 miles of fish production above barriers.,1238485452129,0.321,,,{C2F51653-9248-4B62-916B-C600604602A4},
9257,4715,-117.881134,45.22088232,4715,20120405,60634,ODFW,60634,Unknown,9999,0,Dam,Ditch Diversion Dams on Little Creek,,no,Partial,20120120,OtherPartialAssess,None,,,{3C934F04-55FA-4421-BC15-299238BF4968},17060104000389,99.114,2019-09-30T13:40:11.000,2012-02-22T00:00:00.000,2,Little Creek,,,,same,,other,,,,,,,,,,same,Unknown,,,,,,same,,,,ODFW,,,,,,,,,Diversion #3 on Huffman's.  concrete with boards.  Dobbin ditch ?,1179183452317,3.829,,,{B58E2C77-AE13-4CDE-9A97-DBC77CC8351A},Group 6
9258,4795,-124.1882496,43.60392697,4795,20120403,53156,ODFW,53156,Unknown,9999,0,Dam,Unknown,,no,Blocked,20111200,OtherPartialAssess,None,,,{A58438F6-FBB2-4018-8DAB-2F4C971B3BB8},17100304022038,98.728,2019-09-30T13:40:11.000,2013-09-13T15:31:45.000,2,Clear Creek,,,,same,DamPermanent,other,,,,,,,,,,same,Unknown,USFS,,,,,same,,,,same,,,,,Professional judgment,,,,Outflow from Hall Lake runs through culvert and falls for 10+ feet over human caused headcut. Eliminates coho use of Hall Lake.,1241749436031,1.611,,,{C36E109D-074E-468A-BCF5-9C7E47BAA21F},Group 7
9259,4809,-120.8170527,44.18394775,4809,20090617,51973,ODFW,51973,DigDerive,40,0,Dam,Dry Creek No. 2 Dam,,no,Unknown,0,NA,Unknown,,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{F8191A8E-955E-4ED4-BE82-F7953C10ED8A},17070305001689,81.893,2015-07-10T12:59:21.000,2012-02-22T00:00:00.000,2,,,,,same,DamPermanent,other,18,,2300,,,1951,,,,same,"Stearns Cattle Company, Inc..",,,,Private,,same,Unknown,,,same,,,,,,,,,,1208166441854,0.455,,,{4B2AC344-2626-4E57-BEDF-79641AC0A17C},
9260,4813,-121.6722533,43.66677108,4813,20090617,52391,ODFW,52391,DigDerive,40,0,Dam,Wickiup Reservoir East Dike Dam,,no,Unknown,0,NA,Unknown,,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{ED3B2685-EFDD-4B89-9852-E63D6B7644A0},17070301000703,100,2015-07-10T12:59:21.000,2012-02-22T00:00:00.000,0,,,,,same,DamPermanent,other,29,,3420,,,1949,,,,same,U.S. Bureau of Reclamation,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1216522436963,4.497,,,{E0251EEB-2029-4BAE-8F62-C9CCB6D2DF62},
9261,4817,-121.2983435,44.48594231,4817,20190621,OR02591,OWRD,OR02591,DigDerive,40,0,Dam,Opal Springs Diversion Dam,,no,Passable,20080501,OtherPartialAssess,None,,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{5A1E6136-8C72-432E-8F40-30927FC6370A},17070305008662,47.178,2019-09-30T13:40:11.000,2013-03-18T08:07:18.000,2,Crooked River,,,,same,DamPermanent,other,30,,177,,,1969,,,,same,Deschutes Valley Water District,,,,PubUtility,,same,Pool,PoolVertSlot,,ODFW,,,,,,,,,Also documented by Ref. 50088.  The FERC table reported the location as RM 7.2. - Trap and Haul begins 2012. Passage facilities will be added by 2014-2015. Fishway now present.,1212676445778,12.113,,,{0E8CDDF7-2A37-4384-A652-34F516740649},Group 4
9262,4827,-120.8454947,44.28131364,4827,20120405,50348,ODFW,50348,Unknown,9999,0,Dam,Peoples Dam,,no,Passable,20111200,OtherPartialAssess,FuncOkay,yes,,{F133BC64-BFAB-4DAD-8AA5-3CE6F99D6EB2},17070305000034,99.996,2015-07-10T12:59:21.000,2012-02-22T00:00:00.000,2,Crooked River,,,,same,DamPermanent,other,5,,,,,,20090000,StreamSim,,same,Unknown,,,,,,same,,,,ODFW,,,,,,,,,Natural bypass channel constructed in 2009,1212676445778,79.772,,,{AFA0627E-8500-48C5-AF36-CB3A608B5E89},
9263,4841,-121.1842792,45.24656354,4841,20090617,51931,ODFW,51931,DigDerive,40,0,Dam,Tygh Valley Storage Pond Dam,,no,Unknown,0,NA,Unknown,,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{1CE5AB22-0C41-4A4A-8219-6376A5BF4033},17070306000076,91.173,2015-07-10T13:00:07.000,2012-02-22T00:00:00.000,2,Tygh Creek,,,,same,DamPermanent,other,15,,3700,,,1955,,,,same,Tygh Valley Lumber Company,,,,Private,,same,Unknown,,,same,,,,,,,,,,1211384452436,4.819,,,{93C729AF-DDBD-4B9D-91D6-79920F135881},
9264,4855,-121.3113597,44.06571233,4855,20120405,52147,ODFW,52147,DigDerive,40,0,Dam,Steidl Dam (Tumalo Irrigation District Div. Dam),,no,Partial,20111200,OtherPartialAssess,Unknown,,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{4F144D9B-67A4-47B9-A93A-2499CD2CD4A7},17070301003676,97.972,2019-09-30T13:40:11.000,2012-02-22T00:00:00.000,2,Deschutes River,,,,same,DamPermanent,other,35,,200,,,1906,,,,same,Central Oregon Irrigation District,,,,PubUtility,,same,Unknown,,,same,,,,,,,,,This dam is located near the north end of Division Street in Bend. The Tumalo Irrigation District diversion dam at Pioneer Park has a fish ladder for redband and rainbow trout.,1209151456389,263.051,,,{950F61D4-BF0B-400C-B805-E9D530289A58},Group 15
9265,4863,-121.274966,43.71337641,4863,20090617,52349,ODFW,52349,DigDerive,40,0,Dam,Paulina Dam,,no,Unknown,0,NA,Unknown,,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{943EC550-4563-49DF-A093-291163825D18},17070302000962,13.092,2015-07-10T13:00:07.000,2013-02-15T22:31:21.000,2,Paulina Creek,,,,same,DamPermanent,other,4,,73,,,1945,,,,same,Oregon Department of Fish & Wildlife,,,,State,,same,Unknown,,,same,,,,,,,,,,1214804437619,22.063,,,{E00AC7F1-17BA-44D6-85AE-05A7CCDCF59E},
9266,4866,-120.8774082,44.21741667,4866,20120509,50350,ODFW,50350,Unknown,9999,0,Dam,Rice Baldwin Dam,,no,Partial,20081104,OtherPartialAssess,None,,,{2E464466-4AFD-4C01-B40F-A62938DC1EC9},17070305003792,52.807,2019-09-30T13:40:11.000,2012-02-22T00:00:00.000,2,Crooked River,,,,same,DamPermanent,other,4,,,,,,,,,same,White Deer Ranch,,,,Private,,same,,,,ODFW,,,,,,,,,"Fishway, owner and height source: the Assistant District Biologist for the Deschutes District. ",1212676445778,93.172,,,{30E39CE8-F87E-4255-BA94-852AB487641D},Group 2
9267,4876,-117.8704397,45.21984059,4876,20120405,60635,ODFW,60635,Unknown,9999,0,Dam,Ditch Diversion Dams on Little Creek,,no,Partial,20120120,OtherPartialAssess,None,,,{ADCE8AC7-29CF-4796-9036-4302E1F7F3EB},17060104000390,35.908,2019-09-30T13:40:11.000,2012-02-22T00:00:00.000,2,Little Creek,,,,same,,other,,,,,,,,,,same,Unknown,,,,,,same,,,,ODFW,,,,,,,,,"Diversion #4.  Godley Ditch, downstream of Hwy 203",1179183452317,4.664,,,{103DCAA8-4241-481E-B5D2-BFCFF7019D65},Group 6
9268,4880,-122.2181388,42.38782689,4880,20090617,52381,ODFW,52381,DigDerive,40,0,Dam,Lake Of The Woods Dam,,no,Unknown,0,NA,Unknown,,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{3DC61A48-09BD-4B10-A0CE-71204EDA0DA5},18010203002129,98.97,2015-07-10T12:58:38.000,2012-02-27T00:00:00.000,2,Seldom Creek,,,,same,DamPermanent,other,10,,1065,,,,,,,same,U.S. Forest Service,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1221622424390,8.768,,,{770A7C20-A969-425B-9E47-981E3949EF1A},
9269,4885,-117.8916143,45.22310899,4885,20120405,60633,ODFW,60633,Unknown,9999,0,Dam,Ditch Diversion Dams on Little Creek,,no,Partial,20120120,OtherPartialAssess,None,,,{F3135A4E-0927-4374-BDD7-A3662B81EBF8},17060104000389,74.528,2019-09-30T13:40:11.000,2012-02-22T00:00:00.000,2,Little Creek,,,,same,,other,,,,,,,,,,same,Unknown,,,,,,same,,,,ODFW,,,,,,,,,Diversion #2 on Miller's.,1179183452317,2.89,,,{98983D89-38BA-4E47-83F2-C85B9546E071},Group 6
9270,4886,-117.9026229,45.22614709,4886,20190621,60632,ODFW,60632,Unknown,9999,0,Dam,Ditch Diversion Dams on Little Creek,,no,Passable,20120120,OtherPartialAssess,None,,,{DD756868-4E3B-4FE2-991A-57DC64215493},17060104000389,47.641,2019-06-21T15:14:08.000,2012-02-22T00:00:00.000,2,Little Creek,,,,same,,other,,,,,,,,,,same,Unknown,,,,,,same,Pool,PoolAndWeir,,ODFW,,,,,,,,,Diversion #1. Funded and expected to be fixed in 2012.  White Diversion.  Will provide full passage when fixed.,1179183452317,1.843,,,{BBD2D68B-45C8-4707-857E-132D5E6FE0E6},
9271,4939,-120.9804746,42.50375624,4939,20120413,51253,ODFW,51253,Unknown,9999,0,Dam,Hydro Project Dam,,no,Unknown,0,NA,NoneMitigation,,,{3789F3F0-262A-40A8-9EC7-5831CC56A1DD},18010202000176,30.873,2019-09-30T13:40:11.000,2012-02-27T00:00:00.000,2,North Fork Sprague River,,,,same,DamPermanent,other,3,,,,,,,,,same,Unknown,,,,,,same,,,,ODFW,,,,,,,,,Fishway and height data provided by the Assistant District Biologist for the Klamath District. Reported that this barrier is a low elevation boulder dam. Immediately above the dam is a perforated steel plate.,1211099424386,23.656,,,{BE0F1386-4ABC-491C-99EC-C6CDCEA6F6BD},Group 4
9272,4940,-121.0176633,42.41547362,4940,20120413,51252,ODFW,51252,DigDerive,40,20081223,Dam,S Fk Sprague River Weir at Campbell (Bly DivDam),,no,Partial,20081223,OtherPartialAssess,Unknown,,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{EFDFFAF2-174B-4B50-A625-A571B7EFD7E9},18010202002248,98.979,2015-07-10T13:00:07.000,2012-02-27T00:00:00.000,2,South Fork Sprague River,,,,same,DamPermanent,other,,,,,,,,,,same,Unknown,,,,,,same,Unknown,,,ODFW,,,,,,,,,,1211099424385,8.706,,,{134E8F5F-54CD-47AB-AF22-667896D2B9A1},
9273,4972,-124.3895929,43.0725045,4972,20090617,52414,ODFW,52414,Unknown,9999,0,Dam,Unknown,,no,Unknown,0,NA,Unknown,,,{B49E578B-D25E-4B23-A64A-A7BB21D94DDB},17100306000187,25.719,2015-07-10T13:00:07.000,2012-02-25T00:00:00.000,2,Crooked Creek,,,,same,DamPermanent,other,,,,,,,,,,same,Unknown,,,,,,same,Unknown,,,same,,,,,,,,,,1244352430818,4.944,,,{11B8D505-5600-49FA-AE7C-CB90674FA8BE},
9274,4983,-121.1981517,42.13449401,4983,20190927,51311,USBLM-OR-Lakeview,51311,Unknown,9999,0,Dam,Miller Diversion Dam (Klamath),,no,Partial,20120120,OtherPartialAssess,None,,,{773D3CF1-000F-446A-B922-9CF4F0070F88},18010204000106,98.713,2019-09-30T13:40:11.000,2012-02-20T00:00:00.000,2,Miller Creek,,,,same,DamPermanent,other,10,,,,,1924,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,,,,ODFW,,,,,,,,,"Dam is concrete weir, removable crest, and earth embankment wing structure built to divert water released from Gerber dam.  Barrier during irrigation season April-October.",1212045421207,2.713,,,{5EF666C1-E4E9-45CB-B602-CE91BF0BA90B},Group 15
9275,4988,-124.1713872,43.05646846,4988,20090617,51473,ODFW,51473,Unknown,9999,0,Dam,Unknown,,no,UnkAnad,0,NA,Unknown,,,{9EC21B11-E0E9-468E-9FAC-A2EDCD26AA2A},17100305000635,52.038,2015-07-10T12:59:21.000,2012-02-25T00:00:00.000,2,Matheny Creek,,,,same,DamPermanent,other,,,,,,,,,,same,Unknown,,,,,,same,Unknown,,,same,,,,,,,,,,1241543430572,1.966,,,{DCD2D3FA-C116-44E2-914A-E346C9332C06},
9276,5020,-121.2791545,42.48667706,5020,20120413,60618,ODFW,60618,DigDerive,40,20081224,Dam,Snake Creek Dam,,no,Blocked,20081224,OtherPartialAssess,None,,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{0605CEDC-A906-43C4-AE99-859B7EC77EA6},18010202000233,0.221,2015-07-10T12:59:21.000,2014-03-12T15:44:09.000,2,Snake Creek,,,,same,DamPermanent,other,,,,,,,,,,same,Unknown,,,,,,same,,,,ODFW,,,,,,,,,resident redband trout above barrier,1212793424863,0.013,,,{83C1FD2D-C65C-458A-8A57-5AE3E54AD708},
9277,5021,-121.3552564,42.45159313,5021,20120413,60617,ODFW,60617,DigDerive,40,20081224,Dam,Whiskey Creek Weir,,no,Partial,20081224,OtherPartialAssess,None,,Location of barrier derived from Oregon 2005 half-meter statewide mosaic (DOQs).,{C14A223D-2699-4796-9CE6-5338B2D547D7},18010202003552,44.463,2015-07-10T12:59:21.000,2012-02-27T00:00:00.000,2,Whisky Creek,,,,same,DamPermanent,other,,,,,,,,,,same,Unknown,,,,,,same,,,,ODFW,,,,,,,,,,1213639424601,2.011,,,{63376D9A-597F-419E-962D-0AB589B2F68F},
9278,5022,-121.114085,42.47525265,5022,20120413,60615,ODFW,60615,Unknown,9999,0,Dam,Fivemile Creek Weir,,no,Partial,20081223,OtherPartialAssess,None,,,{84A14F78-4672-4678-803A-DEDBF34AEE10},18010202002108,99.845,2015-07-10T12:59:21.000,2012-02-27T00:00:00.000,2,Fivemile Creek,,,,same,DamPermanent,other,,,,,,,,,,same,Unknown,,,,,,same,,,,ODFW,,,,,,,,,,1211099424751,0.438,,,{1D7D426C-555E-46B1-9F6D-0E386C637D89},
